nFinIndID	sPeriodType	nTB	nOSB	nVSP	nClientID	nProductMK	nProductGID	nCompanyGroupID	nChannelMK	nChannelGID	nSegmentMK	nSegmentGID	dtDate	nServiceChannelMK	sServiceChannelCd	nAdjTypeID	nPayTermId	nUFIID	nEFIID	nOrgProfitCenterGID	dvalue	nSegmentGID_RB	nSegmentGID_KIB	nIndustryGID
17	M	55	8629	-1	661880026	11040407	2058399	4	3080	173099	20202	102099	30.11.2019	1	MASS	-2	-1	-1	?	152299	2	-1	102099	102599
10	M	44	8644	-1	1173750826	11040407	2058399	4	3080	173099	20402	101799	29.02.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	18	8586	18	48967049042	11040393	2059199	1	3080	173099	20402	101799	31.01.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	99	-1	-1	991674926	11040407	2058399	4	3080	172799	20402	101799	31.10.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	55	8638	5	56804606042	11040393	2059199	6	3080	173099	20402	101799	31.03.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	40	8639	3	30992659026	4130103	2919599	6	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	13	8595	-1	1160037326	11040407	2058399	4	3080	172799	20202	102099	31.10.2018	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
10	M	16	7003	-1	672659726	11040407	2058399	4	3080	172799	20401	102199	29.02.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
10	M	54	8622	8	30361694026	4130800	2059599	1	3080	173099	20402	101799	31.07.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	99	-1	-1	978809526	11040407	2058399	4	3080	172799	20402	101799	31.10.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	99	-1	-1	1047333926	11040407	2058399	4	3080	173099	20402	101799	31.05.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	55	9056	1838	664451626	11040407	2058399	4	3080	172799	20401	102199	30.11.2020	1	MASS	9001	-1	-1	?	158799	2	-1	102199	?
17	M	52	5221	5221	670422926	11040407	2058399	4	3080	173099	20202	102099	30.04.2021	1	MASS	9001	-1	-1	?	158799	2	-1	102099	?
1	M	42	9042	6	29150191026	4130800	2059599	2	3080	173099	20402	101799	31.05.2021	1	MASS	60001	-1	10601020	1865	148199	674,38	-1	101799	?
10	M	99	-1	-1	31442720026	4060100	2059099	4	3080	173099	20402	101799	30.06.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	18	8586	7	989810426	4080000	2058699	4	3080	173099	20402	101799	31.03.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	42	8611	-1	1036355226	11040407	2058399	4	3080	173099	20401	102199	30.04.2021	1	MASS	9001	-1	900238	125	158799	2	-1	102199	?
17	M	18	8586	8	30177139026	4130200	2058599	2	3080	173099	20402	101799	28.02.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	16	8598	8598	956420226	11040407	2058399	4	3080	172799	20402	101799	30.11.2020	1	MASS	9001	-1	900238	125	158799	2	-1	101799	?
10	M	99	-1	-1	666157626	11040407	2058399	4	3080	173099	20201	102299	31.08.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	102299	?
17	M	44	8047	-1	31195991026	11040393	2059199	6	3080	172799	20402	101799	31.03.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	13	8596	2	1052682926	4130900	2060699	2	3080	173099	20402	101799	31.03.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	99	-1	-1	28858758026	11040407	2058399	4	3080	173099	20402	101799	31.05.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	44	8646	4	30519786026	4060100	2059099	4	3080	173099	20402	101799	29.02.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	956010326	11040407	2058399	4	3080	172799	20402	101799	30.04.2020	1	MASS	9000	0	900238	125	158799	-2	-1	101799	?
10	M	44	8646	10	823619926	4060100	2059099	4	3080	173099	20402	101799	30.04.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
18	M	42	9042	10	1075473626	11040393	2059199	1	3080	173099	20402	101799	30.04.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	42	8618	9	31135162026	4130800	2059599	2	3080	173099	20402	101799	31.07.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	38	9038	-1	54484656042	4130800	2059599	1	3080	173099	20402	101799	31.01.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	13	9013	-1	29031099026	11040407	2058399	4	3080	172799	20402	101799	28.02.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	44	8646	5	1027381426	4060100	2059099	4	3080	173099	20402	101799	31.10.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	52	5230	265	1086113926	11040393	2059199	1	3080	172799	20402	101799	31.03.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	49	-1	-1	955202326	11040407	2058399	4	3080	172799	20401	102199	30.04.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
10	M	40	8606	-1	687949626	11040407	2058399	4	3080	173099	20402	101799	31.01.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	54	8622	1	886152026	4130800	2059599	1	3080	173099	20402	101799	31.01.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	18	8586	8586	30257855026	11040393	2059199	1	3080	173099	20402	101799	30.06.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	55	8627	-1	1148294626	11040407	2058399	4	3080	172799	20202	102099	31.12.2018	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
17	M	42	6984	-1	953888626	4130200	2058599	2	3080	173099	20402	101799	31.05.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
11	M	42	8612	6	773593326	4130101	2060599	6	3080	173099	20402	101799	31.05.2019	1	MASS	-2	-1	900241	1029	148199	1	-1	101799	?
17	M	99	-1	-1	994089226	11040407	2058399	4	3080	173099	20402	101799	30.04.2020	1	MASS	9000	0	-1	?	158799	-2	-1	101799	?
18	M	52	8585	1	53467518042	11040393	2059199	1	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	663738526	11040407	2058399	4	3080	172799	20202	102099	31.07.2021	1	MASS	9000	-1	900238	125	158799	-2	-1	102099	?
10	M	38	9038	-1	661864426	11040407	2058399	4	3080	172799	20401	102199	31.03.2020	1	MASS	9001	-1	900238	125	158799	2	-1	102199	?
17	M	42	8610	-1	770712326	11040407	2058399	4	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	16	7003	24	31798843026	4080000	2058699	4	3080	173099	20402	101799	31.08.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	40	1025	53	50101602042	4130800	2059599	1	3080	173099	20402	101799	31.10.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	52	5230	-1	992952826	11040393	2059199	1	3080	172799	20402	101799	31.10.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	54	8622	3	31816709026	4060100	2059099	4	3080	173099	20402	101799	31.08.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	54	6991	5	925648526	4130800	2059599	1	3080	173099	20402	101799	30.11.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
13	M	52	8619	9	923519426	4130104	2922399	2	3080	173099	20402	101799	31.10.2020	1	MASS	-2	-1	900244	1030	158799	5	-1	101799	?
10	M	42	8612	700	1038837626	11040393	2059199	6	3080	173099	20402	101799	31.05.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	16	8369	65	30199864026	4130200	2058599	6	3080	173099	20402	101799	31.01.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	52	5230	-1	1064114126	4130900	2060699	2	3080	173099	20402	101799	30.09.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	42	6984	-1	933389126	4130200	2058599	6	3080	173099	20401	102199	31.07.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
1	M	55	9055	11	942330026	4130104	2922399	2	3080	173099	20401	102199	30.11.2019	1	MASS	-2	-1	5000010	1865	151999	550	-1	102199	?
17	M	52	5230	261	665302026	11040407	2058399	4	3080	172799	20202	102099	31.03.2020	1	MASS	9001	-1	-1	?	158799	2	-1	102099	?
10	M	13	8596	3	927165626	11040393	2059199	1	3080	173099	20402	101799	28.02.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	13	8593	-1	670833726	4080000	2058699	4	3080	173099	20202	102099	31.07.2021	1	MASS	9001	-1	-1	?	158799	7	-1	102099	?
10	M	42	8613	2	666062026	11040407	2058399	4	3080	173099	20201	102299	31.05.2021	1	MASS	9001	-1	900238	125	158799	6	-1	102299	?
17	M	42	8618	8618	873071826	4060100	2059099	4	3080	173099	20402	101799	31.12.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	54	8625	8625	1045418026	4060100	2059099	4	3080	173099	20402	101799	31.05.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
17	M	99	-1	-1	1040441826	11040407	2058399	4	3080	172799	20402	101799	30.06.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	99	-1	-1	854476226	11040407	2058399	4	3080	173099	20202	102099	31.10.2020	1	MASS	9000	0	-1	?	158799	-1	-1	102099	?
10	M	42	9042	-1	666583826	11040407	2058399	4	3080	173099	20201	102299	30.06.2021	1	MASS	9001	-1	900238	125	158799	3	-1	102299	?
17	M	99	-1	-1	29948679026	4060100	2059099	4	3080	173099	20402	101799	31.07.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
11	M	44	8644	-1	813394326	11040407	2058399	4	3080	173099	20401	102199	31.05.2020	1	MASS	9001	-1	900241	1029	158799	1	-1	102199	?
17	M	38	9038	60	51863576042	4080000	2058699	4	3080	173099	20402	101799	31.01.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	1026149926	11040407	2058399	4	3080	173099	20401	102199	30.04.2021	1	MASS	9000	-1	900238	125	158799	-3	-1	102199	?
10	M	52	8619	-1	661562226	11040407	2058399	4	3080	172799	20202	102099	31.01.2018	1	MASS	-2	-1	900238	125	152299	2	-1	102099	?
17	M	44	8646	17	30492606026	4130800	2059599	1	3080	173099	20402	101799	31.12.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
13	M	44	8646	1	706989126	4130103	2919599	6	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	900244	1030	158799	1	-1	101799	?
10	M	55	8627	-1	31654708026	11040407	2058399	4	3080	172799	20402	101799	30.04.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
17	M	18	8601	-1	665795226	11040407	2058399	4	3080	172799	20201	102299	31.01.2020	1	MASS	9001	-1	-1	?	158799	2	-1	102299	?
10	M	54	8621	9	1053355626	4130900	2060699	2	3080	173099	20401	102199	31.08.2019	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	54	8624	3	1001311726	11040393	2059199	1	3080	173099	20401	102199	31.10.2020	1	MASS	-2	-1	900238	125	158799	1	-1	102199	?
17	M	44	8615	8615	1017967326	4060100	2059099	4	3080	173099	20401	102199	28.02.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
17	M	42	8614	-1	1062404026	4080000	2058699	4	3080	172799	20202	102099	31.12.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
13	M	18	8586	3	1022726526	4130900	2060699	2	3080	173099	20402	101799	31.03.2020	1	MASS	-2	-1	900244	1030	158799	1	-1	101799	?
17	M	99	-1	-1	670048926	11040407	2058399	4	3080	173099	20402	101799	31.12.2020	1	MASS	9000	0	-1	?	158799	-4	-1	101799	?
17	M	99	-1	-1	739797226	11040407	2058399	4	3080	172799	20402	101799	28.02.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	101799	?
10	M	99	-1	-1	30081223026	11040407	2058399	4	3080	173099	20402	101799	30.06.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	52	8619	-1	29435945026	11040393	2059199	1	3080	172799	20402	101799	31.07.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
11	M	70	4157	-1	1032462426	11040407	2058399	4	3080	173099	20202	102099	31.03.2020	1	MASS	9001	-1	900241	1029	158799	1	-1	102099	?
18	M	99	-1	-1	49841715042	4060100	2059099	4	3080	173099	20402	101799	30.04.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	101799	?
10	M	44	8646	12	903334326	4130800	2059599	1	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	55	8617	164	808905026	11040393	2059199	6	3080	173099	20402	101799	31.07.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	44	8644	864	665549426	11040407	2058399	4	3080	173099	20202	102099	28.02.2021	1	MASS	9001	-1	900238	125	158799	1	-1	102099	?
10	M	55	9055	9055	1054524826	11040407	2058399	4	3080	172799	20401	102199	30.04.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
17	M	54	8625	8625	1336440784406295706	4060100	2059099	4	3080	172799	20202	102099	31.05.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
10	M	18	8586	6	937772826	11040393	2059199	1	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	99	-1	-1	667030226	11040407	2058399	4	3080	173099	20401	102199	31.08.2021	1	MASS	9000	-1	-1	?	158799	-8	-1	102199	?
17	M	44	8634	5	934998926	4130104	2922399	2	3080	173099	20402	101799	30.06.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	99	-1	-1	661363326	11040407	2058399	4	3080	172799	20202	102099	31.01.2021	1	MASS	9000	-1	-1	?	158799	-6	-1	102099	?
10	M	42	8614	8614	789105226	4080000	2058699	4	3080	172799	20402	101799	30.09.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	54	6991	216	671002126	4130200	2058599	2	3080	173099	20402	101799	31.10.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	70	8567	-1	1118047326	4130900	2060699	2	3080	172799	20402	101799	31.07.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	99	-1	-1	682364726	11040407	2058399	4	3080	173099	20300	101899	31.05.2021	1	MASS	9000	-1	900238	125	158799	-2	-1	101899	?
1	M	16	7003	20	1057876826	4130104	2922399	2	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	5000010	1865	148199	550	-1	101799	?
17	M	40	1023	-1	980120926	11040407	2058399	4	3080	173099	20202	102099	31.03.2021	1	MASS	9001	-1	-1	?	158799	4	-1	102099	?
1	M	44	8644	8	1119867326	11040393	2059199	1	3080	173099	20402	101799	31.08.2020	1	MASS	60001	-1	5000012	1865	148199	1250	-1	101799	?
17	M	77	-1	-1	1119409826	11040407	2058399	4	3080	172799	20402	101799	30.06.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	52	5221	7	922626026	4130800	2059599	1	3080	173099	20402	101799	31.10.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	40	1023	-1	30615120026	11040393	2059199	1	3080	172799	20402	101799	30.04.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	54	8622	7	1002971426	4130104	2922399	2	3080	173099	20402	101799	31.05.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	40	1023	-1	670516926	11040407	2058399	4	3080	172799	20202	102099	30.06.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
1	M	54	8621	-1	939909126	11040407	2058399	4	3080	173099	20202	102099	30.06.2018	1	MASS	-2	-1	900225	1034	152299	10455,69	-1	102099	?
17	M	44	8646	4	664361026	11040407	2058399	4	3080	173099	20402	101799	30.09.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
1	M	18	8600	-1	57715478042	4080000	2058699	4	3080	173099	20202	102099	31.12.2020	1	MASS	60001	-1	900225	1034	152299	100062,18	-1	102099	?
17	M	70	9070	-1	31124321026	11040393	2059199	6	3080	172799	20402	101799	31.01.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	42	6984	3	32321828026	4060100	2059099	4	3080	173099	20402	101799	31.08.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	42	8611	-1	666099826	4130700	2058199	6	3080	172799	20401	102199	30.04.2018	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	54	8621	-1	1012814626	11040407	2058399	4	3080	172799	20402	101799	30.06.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
18	M	40	17	17	1020086926	4080000	2058699	4	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	54	8624	424	28892153026	11040407	2058399	4	3080	172799	20202	102099	31.08.2018	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
10	M	18	8586	-1	901657026	11040407	2058399	4	3080	173099	20202	102099	31.07.2021	1	MASS	9001	-1	900238	125	158799	3	-1	102099	?
17	M	52	5221	12	49091169042	11040407	2058399	4	3080	173099	20402	101799	30.11.2020	1	MASS	9001	-1	-1	?	158799	2	-1	101799	?
17	M	99	-1	-1	672695226	4080000	2058699	4	3080	172799	20202	102099	31.01.2020	1	MASS	9000	0	-1	?	158799	-1	-1	102099	?
10	M	42	8610	12	766356326	4060100	2059099	4	3080	173099	20402	101799	30.09.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	70	8645	1	28884770026	4130104	2922399	2	3080	173099	20402	101799	30.04.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	70	8635	3	901325526	4130104	2922399	2	3080	173099	20401	102199	31.10.2020	1	MASS	-2	-1	-1	?	158799	1	-1	102199	?
17	M	52	5221	9	31988074026	4130800	2059599	2	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
1	M	44	-1	2	666158326	11040407	2058399	4	3080	173099	10100	101699	31.08.2020	1	MASS	60001	-1	900225	1034	152599	0	-1	101699	?
17	M	44	8646	-1	957954726	11040407	2058399	4	3080	172799	20402	101799	31.03.2019	1	MASS	-2	-1	-1	?	148199	2	-1	101799	?
17	M	70	8635	-1	671220226	11040407	2058399	4	3080	173099	20402	101799	31.03.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	18	8603	4	1020261526	4080000	2058699	4	3080	173099	20402	101799	31.01.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	54	8622	8622	984999626	11040407	2058399	4	3080	173099	20401	102199	31.07.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
13	M	16	8598	4	30599014026	4130104	2922399	2	3080	173099	20401	102199	31.07.2021	1	MASS	-2	-1	900244	1030	158799	1	-1	102199	?
10	M	54	8624	1	30859113026	4130103	2919599	6	3080	173099	20402	101799	30.04.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	99	-1	-1	1145332926	4060100	2059099	4	3080	173099	20402	101799	31.12.2020	1	MASS	9000	0	900238	125	158799	-2	-1	101799	?
11	M	13	8593	-1	1229335626	4080000	2058699	4	3080	173099	20202	102099	30.06.2020	1	MASS	9001	-1	900241	1029	158799	1	-1	102099	?
17	M	99	-1	-1	766437126	4060100	2059099	4	3080	173099	20402	101799	30.09.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	38	9038	-1	953164326	11040407	2058399	4	3080	172799	20202	102099	31.08.2018	1	MASS	-2	-1	-1	?	152299	1	-1	102099	100199
17	M	40	8640	8640	31477079026	4060100	2059099	4	3080	173099	20402	101799	31.03.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	99	-1	-1	29061504026	11040407	2058399	4	3080	173099	20402	101799	31.07.2021	1	MASS	9000	-1	-1	?	158799	-2	-1	101799	?
10	M	52	5230	13	799164426	4130800	2059599	1	3080	173099	20402	101799	30.04.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
11	M	44	8634	3	1038108026	4060100	2059099	4	3080	173099	20402	101799	31.03.2021	1	MASS	9001	-1	900241	1029	158799	1	-1	101799	?
10	M	42	9042	9042	791929726	4060100	2059099	4	3080	173099	20202	102099	31.12.2018	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
17	M	16	8598	8598	939229826	11040407	2058399	4	3080	173099	20202	102099	28.02.2019	1	MASS	-2	-1	-1	?	152299	2	-1	102099	?
10	M	42	8610	777	31640598026	11040393	2059199	1	3080	173099	20402	102499	30.11.2018	1	MASS	-2	-1	900238	125	148199	1	-1	102499	?
10	M	99	-1	-1	827951826	11040407	2058399	4	3080	172799	20402	101799	28.02.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101799	?
10	M	44	8646	-1	29254680026	4130900	2060699	2	3080	173099	20401	102199	31.08.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	16	7003	7003	30927109026	4060100	2059099	4	3080	173099	20402	101799	30.04.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
